Name,ProductKey,Description,Picture,Product sections,Type,vyzn.catalogue.Density,vyzn.catalogue.ch.KBOB2022.UBPTotal,vyzn.catalogue.ch.KBOB2022.UBPProduction,vyzn.catalogue.ch.KBOB2022.UBPDisposal,vyzn.catalogue.ch.KBOB2022.RenewableEnergyTotal,vyzn.catalogue.ch.KBOB2022.RenewableEnergyProduction,vyzn.catalogue.ch.KBOB2022.RenewableEnergyDisposal,vyzn.catalogue.ch.KBOB2022.GreyEnergyTotal,vyzn.catalogue.ch.KBOB2022.GreyEnergyProduction,vyzn.catalogue.ch.KBOB2022.GreyEnergyDisposal,vyzn.catalogue.ch.KBOB2022.GHGEmissionsTotal,vyzn.catalogue.ch.KBOB2022.GHGEmissionsProduction,vyzn.catalogue.ch.KBOB2022.GHGEmissionsDisposal,vyzn.catalogue.ch.KBOB2022.LCARefUnit,vyzn.catalogue.ch.KBOB2022.BiogenicCarbon,KBOB REF,vyzn.catalogue.SourceENV,categoryPath
11.025 Teppich Nadelfilz (KBOB.2022v5),11.025 Teppich Nadelfilz (KBOB.2022v5),,,,MATERIAL,,12700.000000,8700.000000,4010.000000,0.615000,0.604000,0.011600,34.300000,34.000000,0.244000,9.840000,5.980000,3.870000,m2,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
11.026 Teppich Naturfaser (KBOB.2022v5),11.026 Teppich Naturfaser (KBOB.2022v5),,,,MATERIAL,,15300.000000,13200.000000,2070.000000,10.900000,10.900000,0.024100,15.500000,15.100000,0.414000,5.080000,3.220000,1.850000,m2,1.010000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"11.027 Terrazzo versiegelt, 40 mm (KBOB.2022v5)","11.027 Terrazzo versiegelt, 40 mm (KBOB.2022v5)",,,,MATERIAL,,28100.000000,24100.000000,4040.000000,4.230000,4.020000,0.210000,40.500000,35.600000,5.000000,17.300000,16.100000,1.210000,m2,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"12.005 Aussentüre, Aluminium, Glaseinsatz (KBOB.2022v5)","12.005 Aussentüre, Aluminium, Glaseinsatz (KBOB.2022v5)",,,,MATERIAL,,394000.000000,377000.000000,17300.000000,118.000000,117.000000,0.490000,911.000000,906.000000,5.340000,216.000000,201.000000,14.800000,m2,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"12.006 Aussentüre, Aluminium, Paneelfüllung (KBOB.2022v5)","12.006 Aussentüre, Aluminium, Paneelfüllung (KBOB.2022v5)",,,,MATERIAL,,385000.000000,374000.000000,10500.000000,143.000000,142.000000,0.026300,837.000000,836.000000,0.792000,192.000000,182.000000,10.000000,m2,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"12.008 Aussentüre, Holz (KBOB.2022v5)","12.008 Aussentüre, Holz (KBOB.2022v5)",,,,MATERIAL,,125000.000000,116000.000000,9270.000000,283.000000,283.000000,0.140000,265.000000,261.000000,4.170000,62.200000,54.600000,7.640000,m2,15.500000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"12.001 Aussentüre, Holz, aluminiumbeplankt (KBOB.2022v5)","12.001 Aussentüre, Holz, aluminiumbeplankt (KBOB.2022v5)",,,,MATERIAL,,231000.000000,222000.000000,9270.000000,329.000000,329.000000,0.140000,505.000000,501.000000,4.170000,116.000000,108.000000,7.640000,m2,15.500000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"12.002 Aussentüre, Holz, Glaseinsatz (KBOB.2022v5)","12.002 Aussentüre, Holz, Glaseinsatz (KBOB.2022v5)",,,,MATERIAL,,161000.000000,148000.000000,12100.000000,247.000000,247.000000,0.321000,359.000000,352.000000,6.310000,85.700000,76.000000,9.700000,m2,13.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"12.007 Innentüre, Aluminium, Glaseinsatz (KBOB.2022v5)","12.007 Innentüre, Aluminium, Glaseinsatz (KBOB.2022v5)",,,,MATERIAL,,316000.000000,305000.000000,10500.000000,104.000000,104.000000,0.339000,722.000000,719.000000,3.600000,166.000000,157.000000,8.710000,m2,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"12.009 Innentüre, Funktionstüre, Holz, Holzrahmen (KBOB.2022v5)","12.009 Innentüre, Funktionstüre, Holz, Holzrahmen (KBOB.2022v5)",,,,MATERIAL,,87800.000000,79300.000000,8530.000000,280.000000,280.000000,0.181000,190.000000,185.000000,4.870000,44.300000,37.400000,6.860000,m2,17.300000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"12.012 Innentüre, Funktionstüre, Holz, Stahlzarge (KBOB.2022v5)","12.012 Innentüre, Funktionstüre, Holz, Stahlzarge (KBOB.2022v5)",,,,MATERIAL,,181000.000000,173000.000000,7920.000000,232.000000,232.000000,0.173000,357.000000,352.000000,4.350000,96.800000,90.400000,6.460000,m2,13.700000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"12.004 Innentüre, Zimmertüre, Holz, Glaseinsatz, Holzrahmen (KBOB.2022v5)","12.004 Innentüre, Zimmertüre, Holz, Glaseinsatz, Holzrahmen (KBOB.2022v5)",,,,MATERIAL,,109000.000000,99800.000000,8890.000000,201.000000,200.000000,0.279000,255.000000,249.000000,5.240000,59.700000,52.800000,6.920000,m2,11.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"12.011 Innentüre, Zimmertüre, Holz, Glaseinsatz, Stahlzarge (KBOB.2022v5)","12.011 Innentüre, Zimmertüre, Holz, Glaseinsatz, Stahlzarge (KBOB.2022v5)",,,,MATERIAL,,202000.000000,193000.000000,8270.000000,153.000000,153.000000,0.271000,421.000000,416.000000,4.710000,112.000000,106.000000,6.530000,m2,7.460000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"12.003 Innentüre, Zimmertüre, Holz, Holzrahmen (KBOB.2022v5)","12.003 Innentüre, Zimmertüre, Holz, Holzrahmen (KBOB.2022v5)",,,,MATERIAL,,64500.000000,57800.000000,6700.000000,206.000000,206.000000,0.125000,141.000000,137.000000,3.440000,32.300000,26.900000,5.390000,m2,12.400000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"12.010 Innentüre, Zimmertüre, Holz, Stahlzarge (KBOB.2022v5)","12.010 Innentüre, Zimmertüre, Holz, Stahlzarge (KBOB.2022v5)",,,,MATERIAL,,158000.000000,151000.000000,6090.000000,159.000000,158.000000,0.117000,307.000000,304.000000,2.920000,84.800000,79.900000,5.000000,m2,8.830000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
13.001 Acrylnitril-Butadien-Styrol (ABS) (KBOB.2022v5),13.001 Acrylnitril-Butadien-Styrol (ABS) (KBOB.2022v5),,,,MATERIAL,,9770.000000,6790.000000,2980.000000,0.437000,0.416000,0.021300,30.000000,29.200000,0.739000,7.670000,4.920000,2.750000,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
13.005 Gusseisen (KBOB.2022v5),13.005 Gusseisen (KBOB.2022v5),,,,MATERIAL,,5670.000000,5660.000000,11.100000,0.279000,0.279000,0.000582,5.480000,5.450000,0.027200,2.090000,2.090000,0.006930,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
13.002 Polyethylen (PE) (KBOB.2022v5),13.002 Polyethylen (PE) (KBOB.2022v5),,,,MATERIAL,,6020.000000,3570.000000,2450.000000,0.544000,0.530000,0.014300,23.200000,23.000000,0.209000,4.750000,2.380000,2.370000,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
13.003 Polypropylen (PP) (KBOB.2022v5),13.003 Polypropylen (PP) (KBOB.2022v5),,,,MATERIAL,,6050.000000,3600.000000,2450.000000,0.428000,0.413000,0.014300,22.700000,22.500000,0.209000,4.780000,2.400000,2.370000,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
13.004 Polyvinylchlorid (PVC) (KBOB.2022v5),13.004 Polyvinylchlorid (PVC) (KBOB.2022v5),,,,MATERIAL,,6240.000000,3880.000000,2370.000000,0.646000,0.543000,0.103000,19.500000,18.400000,1.100000,4.490000,2.380000,2.100000,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"14.002 Anstrich, lösemittelverdünnbar, 2 Anstriche (KBOB.2022v5)","14.002 Anstrich, lösemittelverdünnbar, 2 Anstriche (KBOB.2022v5)",,,,MATERIAL,,2260.000000,2190.000000,70.700000,0.452000,0.451000,0.000674,6.570000,6.550000,0.016700,0.975000,0.919000,0.056200,m2,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"14.001 Anstrich, wasserverdünnbar, 2 Anstriche (KBOB.2022v5)","14.001 Anstrich, wasserverdünnbar, 2 Anstriche (KBOB.2022v5)",,,,MATERIAL,,1220.000000,1150.000000,70.700000,0.143000,0.143000,0.000674,4.170000,4.150000,0.016700,0.701000,0.645000,0.056200,m2,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"14.003 Bitumenemulsion, 1 Anstrich (KBOB.2022v5)","14.003 Bitumenemulsion, 1 Anstrich (KBOB.2022v5)",,,,MATERIAL,,428.000000,369.000000,59.000000,0.017300,0.016700,0.000562,1.850000,1.840000,0.014000,0.181000,0.134000,0.046800,m2,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"14.004 Emaillieren, Metall (KBOB.2022v5)","14.004 Emaillieren, Metall (KBOB.2022v5)",,,,MATERIAL,,16400.000000,16400.000000,0.000000,4.160000,4.160000,0.000000,43.500000,43.500000,0.000000,8.110000,8.110000,0.000000,m2,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"14.005 Pulverbeschichten, Aluminium (KBOB.2022v5)","14.005 Pulverbeschichten, Aluminium (KBOB.2022v5)",,,,MATERIAL,,6260.000000,6260.000000,0.000000,0.599000,0.599000,0.000000,16.600000,16.600000,0.000000,3.640000,3.640000,0.000000,m2,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"14.006 Pulverbeschichten, Stahl (KBOB.2022v5)","14.006 Pulverbeschichten, Stahl (KBOB.2022v5)",,,,MATERIAL,,6760.000000,6760.000000,0.000000,0.721000,0.721000,0.000000,21.100000,21.100000,0.000000,4.380000,4.380000,0.000000,m2,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"14.007 Verchromen, Stahl (KBOB.2022v5)","14.007 Verchromen, Stahl (KBOB.2022v5)",,,,MATERIAL,,6320.000000,6320.000000,0.000000,0.876000,0.876000,0.000000,4.450000,4.450000,0.000000,0.609000,0.609000,0.000000,m2,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"14.008 Verzinken, Stahl (KBOB.2022v5)","14.008 Verzinken, Stahl (KBOB.2022v5)",,,,MATERIAL,,29500.000000,29500.000000,0.000000,2.650000,2.650000,0.000000,25.500000,25.500000,0.000000,6.090000,6.090000,0.000000,m2,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"15.001 Plexiglas (PMMA, Acrylglas) (KBOB.2022v5)","15.001 Plexiglas (PMMA, Acrylglas) (KBOB.2022v5)",,,,MATERIAL,,14800.000000,11700.000000,3090.000000,0.385000,0.371000,0.013700,40.200000,40.000000,0.210000,11.600000,8.680000,2.920000,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
15.002 Polyamid (PA) glasfaserverstärkt (KBOB.2022v5),15.002 Polyamid (PA) glasfaserverstärkt (KBOB.2022v5),,,,MATERIAL,,15200.000000,12300.000000,2910.000000,0.999000,0.979000,0.019800,40.300000,39.600000,0.687000,11.500000,8.890000,2.620000,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
15.003 Polycarbonat (PC) (KBOB.2022v5),15.003 Polycarbonat (PC) (KBOB.2022v5),,,,MATERIAL,,15900.000000,12800.000000,3090.000000,0.426000,0.412000,0.013700,31.800000,31.600000,0.210000,11.400000,8.490000,2.920000,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
15.004 Polyester (UP) glasfaserverstärkt (KBOB.2022v5),15.004 Polyester (UP) glasfaserverstärkt (KBOB.2022v5),,,,MATERIAL,,13800.000000,10700.000000,3090.000000,1.510000,1.500000,0.013700,31.300000,31.100000,0.210000,9.840000,6.920000,2.920000,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
15.005 Polystyrol (PS) (KBOB.2022v5),15.005 Polystyrol (PS) (KBOB.2022v5),,,,MATERIAL,,8170.000000,4880.000000,3280.000000,0.111000,0.097100,0.013500,24.600000,24.400000,0.208000,6.720000,3.640000,3.080000,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
21.001 Abfalltrennsystem (KBOB.2022v5),21.001 Abfalltrennsystem (KBOB.2022v5),,,,MATERIAL,,35300.000000,26600.000000,8760.000000,16.900000,16.900000,0.053100,113.000000,112.000000,0.873000,24.200000,16.100000,8.130000,Stk.,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"21.002 Arbeitsplatte Chromstahl, high-end (KBOB.2022v5)","21.002 Arbeitsplatte Chromstahl, high-end (KBOB.2022v5)",,,,MATERIAL,,837000.000000,836000.000000,708.000000,452.000000,452.000000,0.037200,1260.000000,1260.000000,1.740000,332.000000,332.000000,0.444000,m2,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"21.003 Arbeitsplatte Chromstahl, Standard (KBOB.2022v5)","21.003 Arbeitsplatte Chromstahl, Standard (KBOB.2022v5)",,,,MATERIAL,,137000.000000,136000.000000,1420.000000,89.200000,89.100000,0.082700,224.000000,223.000000,1.470000,56.800000,55.700000,1.050000,m2,5.090000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
21.004 Arbeitsplatte Kompositwerkstoff (auf Aluminiumhydroxidbasis) (KBOB.2022v5),21.004 Arbeitsplatte Kompositwerkstoff (auf Aluminiumhydroxidbasis) (KBOB.2022v5),,,,MATERIAL,,137000.000000,116000.000000,20800.000000,6.370000,6.130000,0.237000,355.000000,350.000000,4.490000,95.500000,76.200000,19.200000,m2,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
21.005 Arbeitsplatte kunstharzbeschichtet (KBOB.2022v5),21.005 Arbeitsplatte kunstharzbeschichtet (KBOB.2022v5),,,,MATERIAL,,34200.000000,32700.000000,1550.000000,148.000000,148.000000,0.079600,102.000000,101.000000,1.250000,20.200000,19.000000,1.200000,m2,11.600000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
21.006 Arbeitsplatte Massivholz (KBOB.2022v5),21.006 Arbeitsplatte Massivholz (KBOB.2022v5),,,,MATERIAL,,27500.000000,26000.000000,1480.000000,336.000000,335.000000,0.144000,60.700000,58.600000,2.090000,12.600000,11.700000,0.915000,m2,6.360000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
21.007 Arbeitsplatte Naturstein (KBOB.2022v5),21.007 Arbeitsplatte Naturstein (KBOB.2022v5),,,,MATERIAL,,159000.000000,155000.000000,3510.000000,73.200000,73.000000,0.182000,356.000000,352.000000,4.340000,41.100000,40.100000,1.050000,m2,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
21.008 Dampfabzug (KBOB.2022v5),21.008 Dampfabzug (KBOB.2022v5),,,,MATERIAL,,356000.000000,338000.000000,17700.000000,70.600000,70.600000,0.039200,598.000000,596.000000,1.310000,151.000000,134.000000,17.100000,Stk.,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"21.009 Küche, Massivholz, 16-teilig (KBOB.2022v5)","21.009 Küche, Massivholz, 16-teilig (KBOB.2022v5)",,,,MATERIAL,,1010000.000000,943000.000000,62600.000000,5050.000000,5040.000000,2.490000,1980.000000,1940.000000,38.300000,470.000000,418.000000,51.300000,Stk.,160.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"21.010 Küche, Metall, 16-teilig (KBOB.2022v5)","21.010 Küche, Metall, 16-teilig (KBOB.2022v5)",,,,MATERIAL,,6610000.000000,6560000.000000,54300.000000,700.000000,699.000000,0.264000,10300.000000,10300.000000,5.130000,2770.000000,2720.000000,51.000000,Stk.,3.450000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"21.011 Küche, Spanplatte, 16-teilig (KBOB.2022v5)","21.011 Küche, Spanplatte, 16-teilig (KBOB.2022v5)",,,,MATERIAL,,1200000.000000,1110000.000000,91000.000000,2530.000000,2530.000000,3.530000,2870.000000,2810.000000,56.200000,632.000000,557.000000,74.800000,Stk.,223.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
21.012 Spüle Chromstahl (KBOB.2022v5),21.012 Spüle Chromstahl (KBOB.2022v5),,,,MATERIAL,,110000.000000,105000.000000,5330.000000,41.300000,41.200000,0.035800,214.000000,213.000000,0.711000,48.600000,43.700000,4.920000,Stk.,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
21.013 Spüle Kompositwerkstoff (auf Gesteinsmehlbasis) (KBOB.2022v5),21.013 Spüle Kompositwerkstoff (auf Gesteinsmehlbasis) (KBOB.2022v5),,,,MATERIAL,,46600.000000,46000.000000,595.000000,16.500000,16.500000,0.030900,144.000000,143.000000,0.736000,30.700000,30.500000,0.178000,Stk.,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
