vyzn.context.space.heated,vyzn.context.existing,vyzn.products.ch.KBOB2022.BiogenicCarbon,vyzn.reference.GrossArea,vyzn.products.ch.eBKPh.Section,vyzn.reference.ElementID,vyzn.context.ElementName,vyzn.reference.ElementType,vyzn.products.ch.KBOB2022.GreyEnergyTotal,vyzn.products.ch.KBOB2022.GHGEmissionsTotal,vyzn.products.ch.KBOB2022.UBPTotal,vyzn.source.Floor,vyzn.context.group,vyzn.reference.GUID,vyzn.source.GUID,vyzn.products.COSRefUnit,vyzn.products.ch.minergie.eco.ComponentClassification,vyzn.context.ch.minergie.classification,vyzn.context.ch.minergie.eco.Classification,vyzn.reference.NetArea,vyzn.products.ch.KBOB2022.LCARefUnit,vyzn.products.ch.KBOB2022.RenewableEnergyDisposal,vyzn.products.ch.KBOB2022.RenewableEnergyProduction,vyzn.products.ch.KBOB2022.RenewableEnergyTotal,vyzn.products.ch.KBOB2022.GreyEnergyDisposal,vyzn.products.ch.KBOB2022.GreyEnergyProduction,vyzn.reference.RoomArea,vyzn.reference.RoomHeight,vyzn.context.ch.sia.2040.2017.Classification,vyzn.context.ch.SIA380.2015.Classification,vyzn.context.ch.sia380.1.2016.Classification,vyzn.context.ch.SIA416.2003.Classification,vyzn.products.ch.KBOB2022.GHGEmissionsDisposal,vyzn.products.ch.KBOB2022.GHGEmissionsProduction,vyzn.products.ch.KBOB2022.UBPDisposal,vyzn.products.ch.KBOB2022.UBPProduction
,,0,,C 2.2,2fR4d1F1v6FRcEp0JTJq5M,IW2de Innenwand nichttragend,WAND,4.325291666666667,1.2920499999999997,1879.4416666666664,EG,IW2de Innenwand nichttragend,2fR4d1F1v6FRcEp0JTJq5M,2fR4d1F1v6FRcEp0JTJq5M,,interiorComponent,,,34.489728,m2/Jahr,0.01024235,0.41959250000000003,0.4300616666666667,0.24763166666666667,4.07195,,,,,,,0.06333083333333334,1.2307,204.10916666666668,1673.7666666666667
,,0,,C 2.2,2tclSNO_zBNOn17Cs37bOp,IW1de Innenwand tragend,WAND,3.5621458333333336,1.372464583333333,2229.716666666667,EG,IW1de Innenwand tragend,2tclSNO_zBNOn17Cs37bOp,2tclSNO_zBNOn17Cs37bOp,,interiorComponent,,,25.461072,m2/Jahr,0.020353599999999996,0.2955008333333333,0.31572,0.5427664583333333,3.0129750000000004,,,,,,,0.13659291666666667,1.2385766666666664,376.2174999999999,1855.6458333333335
,,0,,C 2.2,3v_dYjZeLEpu7$kR5Nf1CD,IW2de Innenwand nichttragend,WAND,4.325291666666667,1.2920499999999997,1879.4416666666664,OG1,IW2de Innenwand nichttragend,3v_dYjZeLEpu7$kR5Nf1CD,3v_dYjZeLEpu7$kR5Nf1CD,,interiorComponent,,,13.9347936000001,m2/Jahr,0.01024235,0.41959250000000003,0.4300616666666667,0.24763166666666667,4.07195,,,,,,,0.06333083333333334,1.2307,204.10916666666668,1673.7666666666667
,,0,,C 2.2,3tsiZz1a5BgeTqpqav7uyU,IW2de Innenwand nichttragend,WAND,4.325291666666667,1.2920499999999997,1879.4416666666664,OG1,IW2de Innenwand nichttragend,3tsiZz1a5BgeTqpqav7uyU,3tsiZz1a5BgeTqpqav7uyU,,interiorComponent,,,9.40080959999997,m2/Jahr,0.01024235,0.41959250000000003,0.4300616666666667,0.24763166666666667,4.07195,,,,,,,0.06333083333333334,1.2307,204.10916666666668,1673.7666666666667
,,0,,C 2.1,00zRut1HvAtuGUipmT3_Pp,AWueT1 Kompaktfassade,WAND,5.3833875,1.5250956666666664,2366.8291666666664,EG,AWueT1 Kompaktfassade,00zRut1HvAtuGUipmT3_Pp,00zRut1HvAtuGUipmT3_Pp,m2,exteriorWallAboveGround,,,33.7599999999998,m2/Jahr,0.015536725000000001,1.6878654166666665,1.7028391666666667,0.2911201666666667,5.081545,,,,,,,0.09119258333333334,1.4356293333333334,244.79075000000003,2119.217333333333
,,0,,C 2.2,1G8JlMMeXA9v4oTPW1kr0J,IW2de Innenwand nichttragend,WAND,4.325291666666667,1.2920499999999997,1879.4416666666664,UG,IW2de Innenwand nichttragend,1G8JlMMeXA9v4oTPW1kr0J,1G8JlMMeXA9v4oTPW1kr0J,,interiorComponent,,,11.8940999999999,m2/Jahr,0.01024235,0.41959250000000003,0.4300616666666667,0.24763166666666667,4.07195,,,,,,,0.06333083333333334,1.2307,204.10916666666668,1673.7666666666667
,,0,,C 2.2,02NljAD5f27BoQJxkD1E3e,IW2de Innenwand nichttragend,WAND,4.325291666666667,1.2920499999999997,1879.4416666666664,EG,IW2de Innenwand nichttragend,02NljAD5f27BoQJxkD1E3e,02NljAD5f27BoQJxkD1E3e,,interiorComponent,,,13.5626400000001,m2/Jahr,0.01024235,0.41959250000000003,0.4300616666666667,0.24763166666666667,4.07195,,,,,,,0.06333083333333334,1.2307,204.10916666666668,1673.7666666666667
,,0,,C 2.2,3jZ2gAGP13behLtu1$VJle,IW1de Innenwand tragend,WAND,3.5621458333333336,1.372464583333333,2229.716666666667,OG2,IW1de Innenwand tragend,3jZ2gAGP13behLtu1$VJle,3jZ2gAGP13behLtu1$VJle,,interiorComponent,,,19.6117830000001,m2/Jahr,0.020353599999999996,0.2955008333333333,0.31572,0.5427664583333333,3.0129750000000004,,,,,,,0.13659291666666667,1.2385766666666664,376.2174999999999,1855.6458333333335
,,0,,C 2.2,1ZXQTcXWHFF86WNqU5t$Ry,IW2de Innenwand nichttragend,WAND,4.325291666666667,1.2920499999999997,1879.4416666666664,OG2,IW2de Innenwand nichttragend,1ZXQTcXWHFF86WNqU5t$Ry,1ZXQTcXWHFF86WNqU5t$Ry,,interiorComponent,,,13.0026375,m2/Jahr,0.01024235,0.41959250000000003,0.4300616666666667,0.24763166666666667,4.07195,,,,,,,0.06333083333333334,1.2307,204.10916666666668,1673.7666666666667
,,0.3332414270833334,,C 2.1,3Tj6MT5r1CAAQoKjcGvLmM,AWueT2 Holzfassade hinterlueftet,WAND,2.582309260416667,0.5620732187499999,1055.7289270833335,OG1,AWueT2 Holzfassade hinterlueftet,3Tj6MT5r1CAAQoKjcGvLmM,3Tj6MT5r1CAAQoKjcGvLmM,,exteriorWallAboveGround,,,34.612,m2/Jahr,0.008794987083333332,5.029650920833332,5.040352741666667,0.13654555000000002,2.4451778437500002,,,,,,,0.07829898125000001,0.4839893583333333,147.17838437499998,909.2267291666667
,,0,,C 2.2,2Wk3LJwbL2YQy3s8ubEM_l,IW2de Innenwand nichttragend,WAND,4.325291666666667,1.2920499999999997,1879.4416666666664,EG,IW2de Innenwand nichttragend,2Wk3LJwbL2YQy3s8ubEM_l,2Wk3LJwbL2YQy3s8ubEM_l,,interiorComponent,,,13.4316,m2/Jahr,0.01024235,0.41959250000000003,0.4300616666666667,0.24763166666666667,4.07195,,,,,,,0.06333083333333334,1.2307,204.10916666666668,1673.7666666666667
,,0,,C 2.2,0A4rXYc_HAHeqkDYvsDLBr,IW2de Innenwand nichttragend,WAND,4.325291666666667,1.2920499999999997,1879.4416666666664,OG2,IW2de Innenwand nichttragend,0A4rXYc_HAHeqkDYvsDLBr,0A4rXYc_HAHeqkDYvsDLBr,,interiorComponent,,,13.4897607000001,m2/Jahr,0.01024235,0.41959250000000003,0.4300616666666667,0.24763166666666667,4.07195,,,,,,,0.06333083333333334,1.2307,204.10916666666668,1673.7666666666667
